epoch,score,module,loss,optimizer,metrics,device,cluster,grads_per_worker,max_epochs,batch_size,max_batch_size,min_workers,max_workers,random_state,module__depth,module__widen_factor,module__dropout_rate,module__num_classes,optimizer__lr,optimizer__momentum,optimizer__nesterov,optimizer__weight_decay,client,n_updates,n_data,n_weight_changes,score__calls,partial_fit__calls,n_workers,score__acc,score__loss,score__time,partial_fit__time,partial_fit__batch_size,partial_fit__lr,weight_aggregate
58,0.2619999945163727,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",23069,2952832,23069,60,59,1,0.2619999945163727,3.293690625,4.865856885910034,67.66841220855713,128,0.02,509.94699027435854
59,0.26269999146461487,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",23460,3002880,23460,61,60,1,0.26269999146461487,3.2905160400390625,4.838266849517822,68.08399772644043,128,0.02,496.33468881226145
60,0.3564999997615814,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",23539,3053440,23539,63,61,5,0.3564999997615814,1.82115234375,4.8449387550354,66.03816199302673,640,0.02,852.3726470475085
61,0.375900000333786,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",23618,3104000,23618,64,62,5,0.375900000333786,2.17085166015625,4.85193657875061,67.5218243598938,640,0.02,1125.7053794823587
62,0.39010000228881836,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",23697,3154560,23697,65,63,5,0.39010000228881836,2.584154248046875,4.811975002288818,66.14677429199219,640,0.02,1234.8686541786883
63,0.3958999812602997,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",23776,3205120,23776,66,64,5,0.3958999812602997,2.676520068359375,4.839624404907227,65.84613609313965,640,0.02,1237.9421720586251
64,0.3960999846458435,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",23855,3255680,23855,67,65,5,0.3960999846458435,2.7007425537109375,4.830718278884888,66.78699827194214,640,0.02,1235.5800317768008
65,0.3919999897480011,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",23934,3306240,23934,68,66,5,0.3919999897480011,2.723805810546875,4.8819990158081055,66.45023798942566,640,0.02,1231.8061568606645
66,0.39579999446868896,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",24013,3356800,24013,69,67,5,0.39579999446868896,2.7466646728515625,4.805662393569946,67.033282995224,640,0.02,1226.827998015564
67,0.3976999819278717,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",24092,3407360,24092,70,68,5,0.3976999819278717,2.7464994384765626,4.833519220352173,65.71959805488586,640,0.02,1221.4005559771322
68,0.39659997820854187,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",24171,3457920,24171,71,69,5,0.39659997820854187,2.759599658203125,4.821646213531494,66.60825872421265,640,0.02,1215.3595613089856
69,0.39229997992515564,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",24250,3508480,24250,72,70,5,0.39229997992515564,2.7509822998046873,4.844780445098877,65.62727451324463,640,0.02,1209.2265639014076
70,0.3937000036239624,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",24329,3559040,24329,73,71,5,0.3937000036239624,2.748791162109375,4.804159164428711,66.20431065559387,640,0.02,1203.158808978973
71,0.3942999839782715,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",24408,3609600,24408,74,72,5,0.3942999839782715,2.7484623291015624,4.8111491203308105,65.36442160606384,640,0.02,1196.950545089785
72,0.39629998803138733,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",24487,3660160,24487,75,73,5,0.39629998803138733,2.7477587158203125,4.829042434692383,67.0639488697052,640,0.02,1190.463251083158
73,0.3977999985218048,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",24566,3710720,24566,76,74,5,0.3977999985218048,2.7378862060546876,4.841910123825073,66.33386898040771,640,0.02,1184.306732937228
74,0.3968999981880188,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",24645,3761280,24645,77,75,5,0.3968999981880188,2.7284521728515627,4.8559043407440186,67.32930040359497,640,0.02,1177.645777692087
75,0.39739999175071716,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",24724,3811840,24724,78,76,5,0.39739999175071716,2.735535107421875,4.826318740844727,65.7927417755127,640,0.02,1171.5381845368538
76,0.39989998936653137,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",24803,3862400,24803,79,77,5,0.39989998936653137,2.72251416015625,4.8236682415008545,66.67610311508179,640,0.02,1165.2453610314988
77,0.4001999795436859,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",24882,3912960,24882,80,78,5,0.4001999795436859,2.71165029296875,4.861973285675049,66.17113494873047,640,0.02,1158.919344894588
78,0.3978999853134155,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",24961,3963520,24961,81,79,5,0.3978999853134155,2.70696552734375,5.6804633140563965,66.52835750579834,640,0.02,1152.5541728276294
79,0.39899998903274536,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",25040,4014080,25040,82,80,5,0.39899998903274536,2.6990604248046877,4.816394805908203,65.98347306251526,640,0.02,1146.3443793894257
80,0.3969999849796295,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",25119,4064640,25119,83,81,5,0.3969999849796295,2.6910872314453127,4.850406646728516,65.99150490760803,640,0.02,1139.9123587252107
81,0.4016999900341034,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",25198,4115200,25198,84,82,5,0.4016999900341034,2.672651416015625,4.856374740600586,66.79011011123657,640,0.02,1133.9151272445451
82,0.3999999761581421,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",25277,4165760,25277,85,83,5,0.3999999761581421,2.6514261962890626,4.84869122505188,66.79062008857727,640,0.02,1127.6453510075808
83,0.39899998903274536,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",25356,4216320,25356,86,84,5,0.39899998903274536,2.6531122314453124,4.828334331512451,66.97308707237244,640,0.02,1121.7012069979683
84,0.4017999768257141,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",25435,4266880,25435,87,85,5,0.4017999768257141,2.6417519775390623,4.8328211307525635,65.70126867294312,640,0.02,1115.7770938116591
85,0.39819997549057007,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",25514,4317440,25514,88,86,5,0.39819997549057007,2.6264083251953125,4.820588111877441,66.89258670806885,640,0.02,1109.717719746055
86,0.4041999876499176,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",25593,4368000,25593,89,87,5,0.4041999876499176,2.6256008544921876,4.859180688858032,66.56160855293274,640,0.02,1103.7759451675229
87,0.400299996137619,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",25672,4418560,25672,90,88,5,0.400299996137619,2.6118264892578127,4.814242362976074,67.10523676872253,640,0.02,1097.7065555527806
88,0.40119999647140503,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",25751,4469120,25751,91,89,5,0.40119999647140503,2.6042538818359375,4.7969465255737305,65.82674503326416,640,0.02,1092.0068555329926
89,0.4016999900341034,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",25830,4519680,25830,92,90,5,0.4016999900341034,2.5929161376953127,4.8471152782440186,65.89614915847778,640,0.02,1085.9446120171342
90,0.40149998664855957,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",25909,4570240,25909,93,91,5,0.40149998664855957,2.581384619140625,4.86936616897583,67.21077036857605,640,0.02,1080.1014689260628
91,0.40049999952316284,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",25988,4620800,25988,94,92,5,0.40049999952316284,2.5867938720703125,4.81885290145874,66.41466188430786,640,0.02,1074.1502388038207
92,0.40289998054504395,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",26067,4671360,26067,95,93,5,0.40289998054504395,2.5719556884765624,4.813836097717285,66.74064016342163,640,0.02,1068.440614792984
93,0.4009999930858612,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",26146,4721920,26146,96,94,5,0.4009999930858612,2.5719080078125,4.830925464630127,65.79141592979431,640,0.02,1062.4860596428625
94,0.4043000042438507,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",26225,4772480,26225,97,95,5,0.4043000042438507,2.5507505126953127,4.878142595291138,67.1751401424408,640,0.02,1056.8711251027416
95,0.4026999771595001,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",26304,4823040,26304,98,96,5,0.4026999771595001,2.55379365234375,4.813298463821411,66.75440549850464,640,0.02,1050.9706569681875
96,0.40070000290870667,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",26383,4873600,26383,99,97,5,0.40070000290870667,2.54851865234375,4.816681861877441,66.79672813415527,640,0.02,1045.4453389155678
97,0.40709999203681946,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",26462,4924160,26462,100,98,5,0.40709999203681946,2.5214010986328126,4.855226278305054,65.85951352119446,640,0.02,1039.8033771733753
98,0.4047999978065491,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",26541,4974720,26541,101,99,5,0.4047999978065491,2.5288752685546876,4.856694459915161,66.21327996253967,640,0.02,1034.395265896339
99,0.40609997510910034,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",26620,5025280,26620,102,100,5,0.40609997510910034,2.5130857177734374,4.852163791656494,67.81590294837952,640,0.02,1028.6728887828067
100,0.40219998359680176,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",26699,5075840,26699,103,101,5,0.40219998359680176,2.5221152587890625,4.838331937789917,66.00299334526062,640,0.02,1023.1702176283579
101,0.40119999647140503,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",26778,5126400,26778,104,102,5,0.40119999647140503,2.5164310546875,4.824789047241211,66.73645663261414,640,0.02,1017.8226814542431
102,0.4018999934196472,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",26857,5176960,26857,105,103,5,0.4018999934196472,2.5034951416015625,4.848172903060913,66.09024906158447,640,0.02,1012.3839857461862
103,0.405599981546402,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",26936,5227520,26936,106,104,5,0.405599981546402,2.4841685302734375,4.864846229553223,67.5221254825592,640,0.02,1006.8859942625277
104,0.4010999798774719,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",27015,5278080,27015,107,105,5,0.4010999798774719,2.4812081298828126,4.80394434928894,65.9076759815216,640,0.02,1001.4686781731434
105,0.40639999508857727,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",27094,5328640,27094,108,106,5,0.40639999508857727,2.4817311279296876,4.856402397155762,65.9397599697113,640,0.02,996.067512110807
106,0.400299996137619,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",27173,5379200,27173,109,107,5,0.400299996137619,2.4709607177734374,4.8438560962677,67.02175426483154,640,0.02,990.6583361099474
107,0.405599981546402,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",27252,5429760,27252,110,108,5,0.405599981546402,2.4655276611328123,4.875756025314331,66.75353741645813,640,0.02,985.2121097836643
108,0.40469998121261597,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",27331,5480320,27331,111,109,5,0.40469998121261597,2.4643446533203126,4.81232213973999,67.24032616615295,640,0.02,980.1689220352564
109,0.4043000042438507,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",27410,5530880,27410,112,110,5,0.4043000042438507,2.461563134765625,4.799936771392822,65.77240562438965,640,0.02,974.8578307747375
110,0.4059000015258789,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",27489,5581440,27489,113,111,5,0.4059000015258789,2.4461350830078126,4.8165717124938965,67.09588551521301,640,0.02,969.5969218281098
111,0.4059999883174896,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",27568,5632000,27568,114,112,5,0.4059999883174896,2.445312890625,4.883996486663818,66.47002387046814,640,0.02,964.5705795353279
112,0.40609997510910034,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",27647,5682560,27647,115,113,5,0.40609997510910034,2.4273774169921873,4.822346448898315,66.57758069038391,640,0.02,959.2827007332817
113,0.40789997577667236,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",27726,5733120,27726,116,114,5,0.40789997577667236,2.4456427734375,4.822227239608765,66.70617461204529,640,0.02,954.1783890556544
114,0.4059999883174896,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",27805,5783680,27805,117,115,5,0.4059999883174896,2.44181123046875,4.811998605728149,65.97629022598267,640,0.02,948.9370423296932
115,0.406499981880188,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",27884,5834240,27884,118,116,5,0.406499981880188,2.4249908935546873,4.880125045776367,67.36306929588318,640,0.02,943.9932809777092
116,0.40469998121261597,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,640,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",27963,5884800,27963,119,117,5,0.40469998121261597,2.4103561767578126,4.822994947433472,66.74068522453308,640,0.02,938.9892204182688
